Species	Status	min_age	max_age
Cristocorixa_diaprepocoroides	extinct	113	125
Corixalia_gutta	extinct	113	125
Cristocorixa_diaprepocoroides	extinct	113	125
Cristocorixa_diaprepocoroides	extinct	113	125
Cristocorixa_diaprepocoroides	extinct	113	125
Cristocorixa_diaprepocoroides	extinct	113	125
Cristocorixa_diaprepocoroides	extinct	113	125
Cristocorixa_diaprepocoroides	extinct	113	125
Cristocorixa_gurvanica	extinct	113	125
Cristocorixa_gurvanica	extinct	113	125
Cristocorixa_gurvanica	extinct	113	125
Cristocorixa_gurvanica	extinct	113	125
Cristocorixa_gurvanica	extinct	113	125
Cristocorixa_gurvanica	extinct	113	125
Cristocorixa_gurvanica	extinct	113	125
Cristocorixa_gurvanica	extinct	113	125
Velocorixa_ponomarenkoi	extinct	113	125
Velocorixa_ponomarenkoi	extinct	113	125
Velocorixa_ponomarenkoi	extinct	113	125
Velocorixa_ponomarenkoi	extinct	113	125
Velocorixa_ponomarenkoi	extinct	113	125
Velocorixa_ponomarenkoi	extinct	113	125
Velocorixa_ponomarenkoi	extinct	113	125
Velocorixa_ponomarenkoi	extinct	113	125
Velocorixa_ponomarenkoi	extinct	113	125
Sinoala_parallelivena	extinct	157.3	166.1
Jiania_crebra	extinct	157.3	166.1
Jiania_gracila	extinct	157.3	166.1
Progonocimicidae	extinct	113	125
Popovus_pygmaeus	extinct	113	125
Popovus_pygmaeus	extinct	113	125
Gurvanina_inepta	extinct	113	125
Gurvanina_inepta	extinct	113	125
Myangadina_nana	extinct	113	125
Myangadina_longa	extinct	113	125
Turutanovia	extinct	113	125
Procercopidae	extinct	113	125
Sunotettigarcta_hirsuta	extinct	157.3	166.1
Cicadellidae	extinct	0.012	0.126
Saldidae	extinct	0.012	0.126
Saldidae	extinct	0.012	0.126
Saldidae	extinct	0.0117	0.126
Cicadellidae	extinct	0.0117	0.126
Mindarus_magnus	extinct	33.9	38
Deraeocoris_balticus	extinct	33.9	38
Minysporops_dominicanus	extinct	13.82	20.44
Juleyrodes_gilli	extinct	122.46	125.45
Juleyrodes_gilli	extinct	125	129.4
Juleyrodes_visnyai	extinct	157.3	166.1
Juleyrodes	extinct	157.3	166.1
Bernaeinae	extinct	157.3	166.1
Burmoselis_evelynae	extinct	93.5	99.6
Heidea_cretacica	extinct	125.45	130
Bernaea_neocomica	extinct	125.45	130
Acanthosoma_joursacensis	extinct	7.246	11.62
Cicadellites_theobaldi	extinct	2.588	3.6
Phragmatoecites_damesi	extinct	174.1	182.7
Palaeocossus_jurassicus	extinct	174.1	182.7
Dictyla_novaki	extinct	15.97	16.9
Brachypelta_rotundata	extinct	15.97	16.9
Lygaeus_mutilus	extinct	15.97	16.9
Brachypelta_rotundata	extinct	15.97	16.9
Lygaeus_obscurellus	extinct	23.03	28.1
Tetraneurites_provincialis	extinct	23.03	28.1
Aphanus_pulchellus	extinct	23.03	28.1
Aphanus_dilatatus	extinct	23.03	28.1
Aphrophora_coquandi	extinct	23.03	28.1
Aixaphis_oligocenica	extinct	23.03	28.1
Anisops_heydeni	extinct	33.9	37.2
Fonsecacicada_mineira	extinct	33.9	38
Auchenorrhyncha	extinct	33.9	38
Shaanxiarcta_perrara	extinct	125.45	136.4
Meimuna_miocenica	extinct	11.608	15.97
Meimuna_incasa	extinct	11.608	15.97
Sphaerodemopsis_jurassica	extinct	145	150.8
Ptomatosaiva_endea	extinct	11.608	15.97
Cinara_(Cinara)_pastica	extinct	11.608	15.97
Precinara_minutissima	extinct	11.608	15.97
Ranatra_dormientis	extinct	11.608	15.97
Ranatra_dormientis	extinct	11.608	15.97
Sphaerodema_microcephalum	extinct	11.608	15.97
Sphaerodema_microcephalum	extinct	11.608	15.97
Cloresmus_ambimodestus	extinct	11.608	15.97
Notobitus_halarus	extinct	11.608	15.97
Cercopidium_mimas	extinct	140.2	145
Cylindrobates_messelensis	extinct	40.4	48.6
Cylindrobates_messelensis	extinct	40.4	48.6
Gerris	extinct	40.4	48.6
Gerris	extinct	40.4	48.6
Cyllonium_hewitsonianum	extinct	140.2	145
Cyllonium_boisduvalianum	extinct	139.8	145
Eocicada_microcephala	extinct	145	150.8
Eocicada_microcephala	extinct	145	150.8
Prolystra_lithographica	extinct	145	150.8
Prolystra_lithographica	extinct	145	150.8
Pachypsyche_vidali	extinct	125	129.4
Prolystra_lithographica	extinct	145	150.8
Prolystra_lithographica	extinct	145	150.8
Archipsyche_eichstattensis	extinct	145	150.8
Palaeontina_oolitica	extinct	166.1	168.3
Mesolygaeus_laiyangensis	extinct	113	125
Eocicada_microcephala	extinct	145	150.8
Eocicada_microcephala	extinct	145	150.8
Stygeonepa_foersteri	extinct	145	150.8
Mesocorixa_tenuielythris	extinct	145	150.8
Scarabaeides_deperditus	extinct	145	150.8
Prolystra_lithographica	extinct	145	150.8
Eocicada_microcephala	extinct	145	150.8
Eocicada_microcephala	extinct	145	150.8
Prolystra_lithographica	extinct	145	150.8
Prolystra_lithographica	extinct	145	150.8
Prolystra_lithographica	extinct	145	150.8
Prolystra_lithographica	extinct	145	150.8
Archipsyche_eichstattensis	extinct	145	150.8
Archipsyche_eichstattensis	extinct	145	150.8
Prolystra_lithographica	extinct	145	150.8
Valdicossus_chesteri	extinct	130	136.4
Primipentatoma_peregrina	extinct	122.46	125.45
Primipentatoma_fangi	extinct	113	125
Primipentatoma_peregrina	extinct	125.45	130
Breviscutum_lunatum	extinct	125.45	130
Oropentatoma_epichara	extinct	125.45	130
Primipentatoma_peregrina	extinct	125.45	130
Quadrocoris_radius	extinct	125.45	130
Cilicydnus_robustispinus	extinct	125.45	130
Orienicydnus_hongi	extinct	125.45	130
Fulgoridium_spilographum	extinct	182	183
Liadopsylla_geinitzi	extinct	182	183
Hadrocoris_scutellaris	extinct	182	183
Fulgoridium_fractum	extinct	182	183
Fulgoridium_oligoneurum	extinct	182	183
Fulgoridium_regulare	extinct	182	183
Fulgoridium_graphipterum	extinct	182	183
Fulgoridium_inconspicuum	extinct	182	183
Fulgoridium_quadrisignatum	extinct	182	183
Fulgoridium_breviradiatum	extinct	182	183
Fulgoridium_modestum	extinct	182	183
Fulgoridium_anale	extinct	182	183
Fulgoridium_marginepunctatum	extinct	182	183
Fulgoridium_picturatum	extinct	182	183
Fulgoridium_anomalum	extinct	182	183
Fulgoridium_stigmaticum	extinct	182	183
Fulgoridium_punctatum	extinct	182	183
Fulgoridium_elegantulum	extinct	182	183
Fulgoridium_curvipenne	extinct	182	183
Fulgoridium_vicinum	extinct	182	183
Fulgoridium_nebulosum	extinct	182	183
Fulgoridium_clavatum	extinct	182	183
Fulgoridium_ampliatum	extinct	182	183
Fulgoridium_multipunctatum	extinct	182	183
Fulgoridium_dilutum	extinct	182	183
Fulgoridium_breve	extinct	182	183
Fulgoridium_fenestratum	extinct	182	183
Fulgoridium_grave	extinct	182	183
Fulgoridium_obtusum	extinct	182	183
Fulgoridium_nubeculum	extinct	182	183
Fulgoridium_oligospilum	extinct	182	183
Fulgoridium_polyneurum	extinct	182	183
Fulgoridium_retractum	extinct	182	183
Fulgoridium_parvispilum	extinct	182	183
Fulgoridium_litorale	extinct	182	183
Fulgoridium_trifurcatum	extinct	182	183
Fulgoridium_remotum	extinct	182	183
Fulgoridium_debile	extinct	182	183
Fulgoridium_multivenosum	extinct	182	183
Fulgoridium_pulchrum	extinct	182	183
Fulgoridium_megapolitanum	extinct	182	183
Fulgoridium_nodosum	extinct	182	183
Fulgoridium_alatum	extinct	182	183
Fulgoridium_mortuum	extinct	182	183
Fulgoridium_defunctum	extinct	182	183
Fulgoridium_plicatum	extinct	182	183
Scarabaeides_deperditus	extinct	145	150.8
Mesonepa_primordialis	extinct	145	150.8
Copidopus_jurassicus	extinct	145	150.8
Fulgoridium_exhumatum	extinct	182	183
Fulgoridium_angulosum	extinct	182	183
Fulgoridium_acutum	extinct	182	183
Fulgoridium_rotundatum	extinct	182	183
Fulgoridium_ancylla	extinct	182	183
Fulgoridium_bifurcatum	extinct	182	183
Fulgoridium_inaequale	extinct	182	183
Fulgoridium_brachyptilum	extinct	182	183
Fulgoridium_intercalatum	extinct	182	183
Fulgoridulum_egens	extinct	182	183
Metafulgoridium_spilotum	extinct	182	183
Metafulgoridium_ampliatum	extinct	182	183
Metafulgoridium_graptum	extinct	182	183
Margaroptilon_germanicum	extinct	182	183
Procercopis_coriacea	extinct	182	183
Procercopis_similis	extinct	182	183
Ricaniites_fulgens	extinct	140.2	145
Cixioides_maculatus	extinct	140.2	145
Anacoloptera_trigonalis	extinct	140.2	145
Dimeropterum_westwoodi	extinct	140.2	145
Cimicidium_dallasi	extinct	139.8	145
Notonectites_elterleini	extinct	145	150.8
Diacorixa_miocaenica	extinct	5.333	15.97
Diacorixa_germanica	extinct	13.65	15.97
Diacorixa_germanica	extinct	13.82	15.97
Alumeda_nigricans	extinct	13.82	20.44
Alumeda_dominicana	extinct	13.82	20.44
Alumeda_antilliana	extinct	13.82	20.44
Malacopus_wygodzinskyi	extinct	13.82	20.44
Empicoris_copal	extinct	0	0.0117
Mesonepa_primordialis	extinct	145	150.8
Scarabaeides_deperditus	extinct	145	150.8
Scarabaeides_deperditus	extinct	145	150.8
Mesonepa_primordialis	extinct	145	150.8
Mesonepa_minor	extinct	145	150.8
Archipsyche_eichstattensis	extinct	145	150.8
Archipsyche_eichstattensis	extinct	145	150.8
Sphaerodemopsis_jurassica	extinct	145	150.8
Scarabaeides_deperditus	extinct	145	150.8
Mesonepa_primordialis	extinct	145	150.8
Mesonepa_minor	extinct	145	150.8
Notonectites_elterleini	extinct	145	150.8
Archipsyche_eichstattensis	extinct	145	150.8
Archipsyche_eichstattensis	extinct	145	150.8
Eocicada_microcephala	extinct	145	150.8
Sphaerodemopsis_jurassica	extinct	145	150.8
Halovelia_electrodominica	extinct	13.82	20.44
Mesohalys_muenzenbergiana	extinct	12.7	13.65
Hammapteryx_tripunctata	extinct	46.2	50.3
Lithopsis_dubiosa	extinct	46.2	50.3
Thaumastocladius_simplex	extinct	46.2	50.3
Nepa_vulcanica	extinct	33.9	37.2
Shaposhnikovia_electri	extinct	83.6	86.3
Canadaphis_mordvilkoi	extinct	83.6	86.3
Tajmyrella_cretacea	extinct	83.6	86.3
Palaeoaphis_incognita	extinct	83.6	86.3
Oliarus_oligocenus	extinct	33.9	38
Tingis_florissantensis	extinct	33.9	37.2
Aphidoidea	extinct	33.9	38
Carsidarina_hooleyi	extinct	33.9	38
Aphrophora_woodwardi	extinct	33.9	38
Hastites_muiri	extinct	33.9	38
Thamnotettix_packardi	extinct	46.2	50.3
Eoliarus_quadristictus	extinct	46.2	50.3
Talaya_batraba	extinct	125.45	130
Anticedusa_dominicana	extinct	13.82	20.44
Leptosalda_chiapensis	extinct	15.97	23.03
Calisiopsis_brodzinskyorum	extinct	13.82	20.44
Cretopiesma_suukyiae	extinct	93.5	99.6
Enicocephalus_seniculus	extinct	13.82	20.44
Enicocephalus_subvitreus	extinct	13.82	20.44
Enicocephalus_omen	extinct	13.82	20.44
Alienates_brodzinskyi	extinct	13.82	20.44
Alienates_electrodominicus	extinct	13.82	20.44
Alienates	extinct	13.82	20.44
Enicocephalus_seniculus	extinct	13.82	20.44
Enicocephalus_prius	extinct	13.82	20.44
Enicocephalomorpha	extinct	125.45	130
Archearadus_burmensis	extinct	93.5	99.6
Neoproxius_latocanus	extinct	13.82	20.44
Acaricoris_robertae	extinct	13.82	20.44
Proneoproxius_cornutus	extinct	13.82	20.44
Carventus_bechlyi	extinct	13.82	20.44
Mesolygaeus_laiyangensis	extinct	132.9	139.8
Mesolygaeus_laiyangensis	extinct	132.9	139.8
Mesolygaeus_laiyangensis	extinct	132.9	139.8
Sinobelostoma_liui	extinct	129.4	132.9
Mesolygaeus_laiyangensis	extinct	129.4	132.9
Huatingicorixa_laozhuanensis	extinct	129.4	132.9
Mesolygaeus_laiyangensis	extinct	129.4	132.9
Mesolygaeus_laiyangensis	extinct	129.4	132.9
Mesolygaeus_laiyangensis	extinct	129.4	132.9
Iberonepa_roemerali	extinct	125.45	130
Pachypsyche_vidali	extinct	125.45	130
Baeocossus_fortunatus	extinct	112.03	122.46
Colossocossus_bechlyi	extinct	112.03	122.46
Aphididae	extinct	15.97	23.03
Aphrophora	extinct	15.97	23.03
Notonecta	extinct	15.97	23.03
Lygaeidae	extinct	15.97	23.03
Anthocoridae	extinct	15.97	23.03
Aphididae	extinct	15.97	23.03
Aphrophora	extinct	15.97	23.03
Notonecta	extinct	15.97	23.03
Nepa	extinct	15.97	23.03
Nepidae	extinct	15.97	23.03
Miridae	extinct	15.97	23.03
Berytidae	extinct	15.97	23.03
Psyllidae	extinct	15.97	23.03
Aphrophora	extinct	15.97	23.03
Aphrophora	extinct	15.97	23.03
Pentatomoidea	extinct	20.44	28.1
Emiliana_alexandri	extinct	46.2	50.3
Lithopsis_fimbriata	extinct	46.2	50.3
Cotradechites_lithinus	extinct	55.8	56.8
Sunotettigarcta_kudryashevae	extinct	157.3	166.1
Diphtheropsis	extinct	190.8	201.3
Discocoris_dominicanus	extinct	13.82	20.44
Protodikraneura_ferraria	extinct	33.9	38
Lugeilangor_elektrokleistis	extinct	33.9	38
Ilerdocossus_villaltai	extinct	125.45	130
Montsecocossus_sirerae	extinct	125.45	130
Parawonnacottella_araripensis	extinct	112.03	122.46
Papilioncossus_conchatus	extinct	157.3	166.1
Papilioncossus_giganteus	extinct	157.3	166.1
Papilioncossus_pteroideus	extinct	157.3	166.1
Mesolygaeus_laiyangensis	extinct	100.5	145
Oisedicus_maginus	extinct	48.6	55.8
Clodionus_fizoli	extinct	48.6	55.8
Lukotekia_menae	extinct	48.6	55.8
Lukotekia	extinct	48.6	55.8
Isaraselis_cladiva	extinct	48.6	55.8
Aleurodicinae	extinct	48.6	55.8
Aleyrodidae	extinct	48.6	55.8
Kubecora_ignamica	extinct	166.1	170.3
Cicadellium_dipsas	extinct	140.2	145
Purbecellus_psocus	extinct	140.2	145
Cicadellium_pulcher	extinct	140.2	145
Jassites_punctatus	extinct	140.2	145
Genaphis_valdensis	extinct	140.2	145
Homopterulum_signoretii	extinct	140.2	145
Purbecellus_psocus	extinct	140.2	145
Homopteron_hahni	extinct	140.2	145
Hylaeoneura_lignei	extinct	122.46	129.4
Synapocossus_sciacchitanoae	extinct	157.3	166.1
Synapocossus_sciacchitanoae	extinct	157.3	166.1
Cicadocoris_assimilis	extinct	157.3	166.1
Ilahulgabalus_endaidus	extinct	125	129.4
Poljanka_strigosa	extinct	157.3	166.1
Cacopsylla_popovi	extinct	15.97	23.03
Cacopsylla_lapidea	extinct	15.97	23.03
Cacopsylla_agellialta	extinct	15.97	23.03
Cacopsylla_taurica	extinct	15.97	23.03
Cacopsylla_beckeriae	extinct	11.608	15.97
Karataviella_brachyptera	extinct	157.3	166.1
Karataviella_brachyptera	extinct	157.3	166.1
Karataviella_brachyptera	extinct	157.3	166.1
Nepa_monteilsensis	extinct	33.9	38
Heteroptera	extinct	33.9	38
Aragocylapus_miocaenicus	extinct	15.97	20
Neuroctenus_kotejai	extinct	40.4	48.6
Neuroctenus_messelensis	extinct	40.4	48.6
Mezira_eocenica	extinct	40.4	48.6
Cicada_grandiosa	extinct	33.9	37.2
Necropsylla_rigidula	extinct	33.9	37.2
Weiwoboa_meridiana	extinct	47.8	56
Saltissus_eskovi	extinct	113	125
Saltissus_eskovi	extinct	113	125
Saltissus_eskovi	extinct	113	125
Saltissus_eskovi	extinct	113	125
Saltissus_eskovi	extinct	113	125
Saltissus_eskovi	extinct	113	125
Saltissus_eskovi	extinct	113	125
Saltissus_eskovi	extinct	113	125
Mimarachne_mikhailovi	extinct	113	125
Mimarachne_mikhailovi	extinct	113	125
Mimarachne_mikhailovi	extinct	113	125
Mimarachne_mikhailovi	extinct	113	125
Mimarachne_mikhailovi	extinct	113	125
Mimarachne_mikhailovi	extinct	113	125
Mimarachnidae	extinct	89.8	93.9
Mimarachnidae	extinct	122.46	125.45
Mimarachnidae	extinct	113	125
Mimarachnidae	extinct	89.8	93.9
Perforissus_muiri	extinct	89.8	93.9
Perforissus_muiri	extinct	89.8	93.9
Cretargus_emeljanovi	extinct	83.6	86.3
Cretargus_emeljanovi	extinct	83.6	86.3
Cixitettix_yangi	extinct	83.6	86.3
Foveopsis_fennahi	extinct	93.5	99.6
Cixitettiginae	extinct	93.5	99.6
Tsaganema_oshanini	extinct	113	125
Mesolygaeus_laiyangensis	extinct	125.45	130
Mesolygaeus_laiyangensis	extinct	125.45	130
Mesolygaeus_laiyangensis	extinct	125.45	130
Propritergum_opimum	extinct	125.45	130
Mesolygaeus_naevius	extinct	125.45	130
Propritergum_opimum	extinct	125.45	130
Mongolocoris_tibialis	extinct	125.45	130
Mesolygaeus_naevius	extinct	125.45	130
Mesolygaeus_naevius	extinct	125.45	130
Juraphis_crassipes	extinct	157.3	166.1
Juraphis_crassipes	extinct	157.3	166.1
Jurocallis_longipes	extinct	157.3	166.1
Ellinaphis_sensoriata	extinct	113	125
Ellinaphis_sensoriata	extinct	113	125
Ellinaphis_incognita	extinct	113	125
Annulaphis_rasnitsyni	extinct	113	125
Annulaphis_rasnitsyni	extinct	113	125
Annulaphis_zherichini	extinct	113	125
Oviparosiphum_jakovlevi	extinct	113	125
Empiploiariola_inermis	extinct	13.82	20.44
Sojanoscytina_difficilis	extinct	268.8	272.3
Archescytina_tetraclada	extinct	268.8	272.3
Sojanoscytina_minor	extinct	268.8	272.3
Archescytina_sojanensis	extinct	268.8	272.3
Sojanoscytina_grandis	extinct	268.8	272.3
Matsucoccus_crenata	extinct	33.9	38
Fulgoringruo_kukalovae	extinct	272.3	279.3
Bugyrorinaphis_bayana	extinct	113	125
Ellinaphis_mediata	extinct	113	125
Ellinaphis_stricta	extinct	113	125
Tsagaanaphis_kinga	extinct	113	125
Mongoaphis_maneta	extinct	113	125
Mongoaphis_oblivia	extinct	113	125
Rinorectuaphis_verita	extinct	113	125
Ellinaphidinae	extinct	113	125
Cercopidae	extinct	140.2	145
Pachymerus_heeri	extinct	23.03	28.1
Cicadellites_obscurus	extinct	23.03	28.1
Aleyrodidae	extinct	33.9	38
Notonecta_primaeva	extinct	23.03	28.4
Heteroptera	extinct	23.03	28.1
Cicadomorpha	extinct	23.03	28.1
Ipsviciella_asiatica	extinct	201.3	212
Mesolygaeus_laiyangensis	extinct	113	125
Mesolygaeus_laiyangensis	extinct	113	125
Doryscarta_xialiaoensis	extinct	201.3	212
Limois_shanwangensis	extinct	11.608	15.97
Shurabella_lepyroniopsis	extinct	182.7	190.8
Mesosigara_kryshtofovichi	extinct	66	72.1
Gazimuria_scutellata	extinct	145	152.1
Ijanecta_angarica	extinct	174.1	182.7
Liadonaucoris_rohdendorfi	extinct	182.7	190.8
Angaronecta_longirostris	extinct	113	125
Heleonaucoris_maculipennis	extinct	157.3	166.1
Mesotrephes_striata	extinct	89.8	93.9
Mesotrephes_striata	extinct	89.8	93.9
Notonecta_xyphiale	extinct	113	125
Notonecta_xyphiale	extinct	113	125
Notonecta_xyphiale	extinct	113	125
Liadonecta_tomiensis	extinct	170.3	182.7
Nepidium_stolones	extinct	140.2	145
Gerridae	extinct	30.8	33.3
Cydnidae	extinct	30.8	33.3
Coreidae	extinct	30.8	33.3
Pentatomidae	extinct	30.8	33.3
Lygaeidae	extinct	30.8	33.3
Hemiptera	extinct	30.8	33.3
Chloriona_stavropolitana	extinct	11.608	15.97
Philagra_karaganensis	extinct	11.608	15.97
Chanithus_vishneviensis	extinct	11.608	15.97
Dictyophara	extinct	11.608	15.97
Aphrophora_stavropolitana	extinct	11.608	15.97
Aphrophoridae	extinct	11.608	15.97
Sinophora_miocaenica	extinct	11.608	15.97
Aphrophoridae	extinct	11.608	15.97
Cicadella_viridis	extant	11.608	15.97
Paramesus	extinct	11.608	15.97
Eupteryx	extinct	11.608	15.97
Cicadellidae	extinct	11.608	15.97
Agonoscena_marmorea	extinct	11.608	15.97
Retrocizzia_andrianovae	extinct	11.608	15.97
Cyamophila_longifurca	extinct	11.608	15.97
Cyamophila_longifurca	extinct	11.608	15.97
Cyamophila_longifurca	extinct	11.608	15.97
Cyamophila_longifurca	extinct	11.608	15.97
Psylla_rhombifera	extant	11.608	15.97
Cacopsylla_adjuncta	extinct	11.608	15.97
Cacopsylla_subambigua	extinct	11.608	15.97
Cacopsylla_subambigua	extinct	11.608	15.97
Psylla_abdominalis	extant	11.608	15.97
Psylla_praevia	extant	11.608	15.97
Psylla_propinqua	extant	11.608	15.97
Psylla_propinqua	extant	11.608	15.97
Psylla_moscovita	extant	11.608	15.97
Psylla_saliceti	extant	11.608	15.97
Psylla_saliceti	extant	11.608	15.97
Psylla_moscovita	extant	11.608	15.97
Psylla_saliceti	extant	11.608	15.97
Psylla_saliceti	extant	11.608	15.97
Psylla_pulchra	extant	11.608	15.97
Psylla_pulchra	extant	11.608	15.97
Psylla_pulchra	extant	11.608	15.97
Psylla_klapaleki	extant	11.608	15.97
Psylla_sorbi	extant	11.608	15.97
Psylla_sorbi	extant	11.608	15.97
Cacopsylla_umbrata	extinct	11.608	15.97
Cacopsylla_loginovae	extinct	11.608	15.97
Psylla_vasiljevi	extant	11.608	15.97
Psylla_cotoneasteris	extant	11.608	15.97
Psylla_cotoneasteris	extant	11.608	15.97
Psylla_stavropolitana	extinct	11.608	15.97
Psylla_stavropolitana	extinct	11.608	15.97
Psylla_ulmi	extant	11.608	15.97
Cacopsylla_elongata	extinct	11.608	15.97
Psylla_abietis	extant	11.608	15.97
Psylla_abietis	extant	11.608	15.97
Psylla	extinct	11.608	15.97
Psylla	extinct	11.608	15.97
Trioza_magnisetosa	extant	11.608	15.97
Trioza_salicivora	extant	11.608	15.97
Trioza_salicivora	extant	11.608	15.97
Trioza_striola	extant	11.608	15.97
Trioza_striola	extant	11.608	15.97
Trioza_striola	extant	11.608	15.97
Trioza_similis	extinct	11.608	15.97
Trioza_subproximata	extinct	11.608	15.97
Trioza_cinnamomi	extant	11.608	15.97
Trioza_interposita	extinct	11.608	15.97
Trioza_centranthi	extant	11.608	15.97
Trioza	extinct	11.608	15.97
Dicyphus_rubusensis	extinct	15.97	20
Dicyphus_rubusensis	extinct	15.97	20
Iberofoveopsis_miguelesi	extinct	105.3	112.03
Germaraphis_(Henningsenia)_ungulata	extinct	33.9	38
Germaraphis_(Henningsenia)_ungulata	extinct	33.9	38
Germaraphis_dryoides	extinct	33.9	38
Germaraphis	extinct	33.9	38
Germaraphis_dryoides	extinct	33.9	38
Germaraphis_(Balticorostrum)_oblonga	extinct	33.9	38
Germaraphis	extinct	33.9	38
Psyllidae	extinct	112.03	122.46
Anthocoridae	extinct	112.03	122.46
Homopterulum_jelli	extinct	112.03	122.46
Veliidae	extinct	112.03	122.46
Duncanovelia_extensa	extinct	112.03	122.46
Gelastocoridae	extinct	112.03	122.46
Scytinopteridae	extinct	208.5	247.2
Kulickamia_jantaris	extinct	33.9	38
Serafinana_perperunae	extinct	33.9	38
Ellinaphidinae	extinct	113	125
Ellinaphidinae	extinct	113	125
Ellinaphis_bulla	extinct	113	125
Ellinaphis_sensoriata	extinct	113	125
Ellinaphidinae	extinct	113	125
Caudaphis_angustivola	extinct	113	125
Ellinaphis_truncata	extinct	113	125
Caudaphis_brevicrura	extinct	113	125
Rinorectuaphis_fida	extinct	113	125
Ellinaphis	extinct	113	125
Ellinaphis_cubocrassa	extinct	113	125
Ellinaphidinae	extinct	113	125
Caudaphis	extinct	113	125
Caudaphis_longiantennata	extinct	113	125
Ellinaphis_incognita	extinct	113	125
Ellinaphis_extenda	extinct	113	125
Rallotopaphis_antennata	extinct	113	125
Ellinaphis_sensoriata	extinct	113	125
Ellinaphis_bulla	extinct	113	125
Bugyrorinaphis_unica	extinct	113	125
Palaeoaphididae	extinct	113	125
Unioaphis_venusta	extinct	113	125
Ellinaphis_mirabila	extinct	113	125
Rinorectuaphis_sejuncta	extinct	113	125
Caudaphis_modica	extinct	113	125
Ellinaphis_curta	extinct	113	125
Caudaphis_vulgata	extinct	113	125
Annulaphis_rasnitsyni	extinct	113	125
Annulaphis_mostovskini	extinct	113	125
Rinorectuaphis_connexa	extinct	113	125
Transbaikalis_furcata	extinct	113	125
Ellinaphis_longistigma	extinct	113	125
Caudaphis_angustivola	extinct	113	125
Ellinaphis_elegans	extinct	113	125
Ellinaphidinae	extinct	113	125
Ellinaphis_cubocrassa	extinct	113	125
Rallotopaphis_antennata	extinct	113	125
Ellinaphis_longistigma	extinct	113	125
Ellinaphis_truncata	extinct	113	125
Caudaphis_angustivola	extinct	113	125
Caudaphis	extinct	113	125
Ellinaphis	extinct	113	125
Ellinaphis_mirabila	extinct	113	125
Ellinaphis_sensoriata	extinct	113	125
Ellinaphis_cubocrassa	extinct	113	125
Caudaphis_vulgata	extinct	113	125
Caudaphis_longiantennata	extinct	113	125
Ellinaphis	extinct	113	125
Ellinaphis_bulla	extinct	113	125
Ellinaphis_longistigma	extinct	113	125
Ellinaphidinae	extinct	113	125
Ellinaphidinae	extinct	113	125
Ellinaphis_cubocrassa	extinct	113	125
Ellinaphidinae	extinct	113	125
Annulaphis_mostovskini	extinct	113	125
Ellinaphidinae	extinct	113	125
Caudaphis_angustivola	extinct	113	125
Ellinaphis	extinct	113	125
Ellinaphidinae	extinct	113	125
Ellinaphidinae	extinct	113	125
Ellinaphidinae	extinct	113	125
Caudaphis_vulgata	extinct	113	125
Ellinaphis_cubocrassa	extinct	113	125
Caudaphis_angustivola	extinct	113	125
Transbaikalis_furcata	extinct	113	125
Ellinaphis_truncata	extinct	113	125
Ellinaphis_incognita	extinct	113	125
Ellinaphis_eserta	extinct	113	125
Caudaphis_modica	extinct	113	125
Ellinaphis_curta	extinct	113	125
Ellinaphis_sensoriata	extinct	113	125
Caudaphis_brevicrura	extinct	113	125
Unioaphis_venusta	extinct	113	125
Caudaphis	extinct	113	125
Annulaphis_rasnitsyni	extinct	113	125
Ellinaphis_elegans	extinct	113	125
Annulaphis_mostovskini	extinct	113	125
Ellinaphis	extinct	113	125
Ellinaphis_longistigma	extinct	113	125
Caudaphis	extinct	113	125
Ellinaphis_longistigma	extinct	113	125
Buriataphis_soporata	extinct	113	125
Caudaphis_brevicrura	extinct	113	125
Ellinaphis	extinct	113	125
Ellinaphidinae	extinct	113	125
Caudaphis_angustivola	extinct	113	125
Caudaphis_longiantennata	extinct	113	125
Ellinaphis_mirabila	extinct	113	125
Caudaphis_vulgata	extinct	113	125
Ellinaphidinae	extinct	113	125
Rallotopaphis_antennata	extinct	113	125
Ellinaphis_sensoriata	extinct	113	125
Ellinaphis_cubocrassa	extinct	113	125
Ellinaphis_longistigma	extinct	113	125
Ellinaphidinae	extinct	113	125
Caudaphis_angustivola	extinct	113	125
Ellinaphis_cubocrassa	extinct	113	125
Ellinaphis_premordica	extinct	113	125
Ellinaphis_longistigma	extinct	113	125
Annulaphis_mostovskini	extinct	113	125
Caudaphis	extinct	113	125
Rallotopaphis_antennata	extinct	113	125
Ellinaphis_curta	extinct	113	125
Rinorectuaphis_abortiva	extinct	113	125
Caudaphis_angustivola	extinct	113	125
Ellinaphidinae	extinct	113	125
Rinorectuaphis_connexa	extinct	113	125
Ellinaphis_longistigma	extinct	113	125
Ellinaphis_extenda	extinct	113	125
Ellinaphis_incognita	extinct	113	125
Ellinaphidinae	extinct	113	125
Ellinaphis_mirabila	extinct	113	125
Ellinaphis_mirabila	extinct	113	125
Ellinaphis_longistigma	extinct	113	125
Caudaphis_angustivola	extinct	113	125
Ellinaphis_cubocrassa	extinct	113	125
Ellinaphidinae	extinct	113	125
Ellinaphis_extenda	extinct	113	125
Caudaphis_vulgata	extinct	113	125
Ellinaphis_incognita	extinct	113	125
Ellinaphis_longistigma	extinct	113	125
Ellinaphis_bulla	extinct	113	125
