"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=primates&taxon_reso=species"
"Access Time","Thu 2017-02-02 00:25:30 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","primates"
"","idreso","species"
"","timerule","major"
"","taxon_status","all"
"Elapsed Time","0.117"
"Records Found","2898"
"Records Returned","2898"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"224349","occ","","","21756","Australopithecus afarensis","species","83055","subjective synonym of","Praeanthropus africanus","species","83054","Piacenzian","","3.6","2.588","4835"
"224351","occ","","","21757","Australopithecus afarensis","species","83055","subjective synonym of","Praeanthropus africanus","species","83054","Piacenzian","","3.6","2.588","4835"
"224357","occ","","","21758","Australopithecus afarensis","species","83055","subjective synonym of","Praeanthropus africanus","species","83054","Piacenzian","","3.6","2.588","4835"
"224359","occ","","","21759","Australopithecus afarensis","species","83055","subjective synonym of","Praeanthropus africanus","species","83054","Piacenzian","","3.6","2.588","4835"
"224360","occ","","","21760","Australopithecus afarensis","species","83055","subjective synonym of","Praeanthropus africanus","species","83054","Piacenzian","","3.6","2.588","4835"
"224361","occ","","","21761","Australopithecus afarensis","species","83055","subjective synonym of","Praeanthropus africanus","species","83054","Piacenzian","","3.6","2.588","4782"
"224363","occ","","","21762","Australopithecus afarensis","species","83055","subjective synonym of","Praeanthropus africanus","species","83054","Piacenzian","","3.6","2.588","4782"
"224366","occ","","","21763","Australopithecus afarensis","species","83055","subjective synonym of","Praeanthropus africanus","species","83054","Piacenzian","","3.6","2.588","4782"
"224369","occ","","","21764","Australopithecus afarensis","species","83055","subjective synonym of","Praeanthropus africanus","species","83054","Piacenzian","","3.6","2.588","4782"
"224371","occ","","","21765","Australopithecus afarensis","species","83055","subjective synonym of","Praeanthropus africanus","species","83054","Piacenzian","","3.6","2.588","4849"
"224376","occ","","","21766","Australopithecus afarensis","species","83055","subjective synonym of","Praeanthropus africanus","species","83054","Piacenzian","","3.6","2.588","4782"
"224382","occ","","","21767","Australopithecus afarensis","species","83055","subjective synonym of","Praeanthropus africanus","species","83054","Piacenzian","","3.6","2.588","4782"
"224385","occ","","","21768","Australopithecus afarensis","species","83055","subjective synonym of","Praeanthropus africanus","species","83054","Piacenzian","","3.6","2.588","4782"
"224388","occ","","","21769","Australopithecus afarensis","species","83055","subjective synonym of","Praeanthropus africanus","species","83054","Piacenzian","","3.6","2.588","4782"
"224390","occ","","","21770","Australopithecus afarensis","species","83055","subjective synonym of","Praeanthropus africanus","species","83054","Piacenzian","","3.6","2.588","4782"
"224392","occ","","","21771","Australopithecus afarensis","species","83055","subjective synonym of","Praeanthropus africanus","species","83054","Piacenzian","","3.6","2.588","4782"
"224403","occ","","","21774","Australopithecus afarensis","species","83055","subjective synonym of","Praeanthropus africanus","species","83054","Piacenzian","","3.6","2.588","4782"
"224405","occ","","","21775","Australopithecus afarensis","species","83055","subjective synonym of","Praeanthropus africanus","species","83054","Piacenzian","","3.6","2.588","4782"
"224407","occ","","","21776","Australopithecus afarensis","species","83055","subjective synonym of","Praeanthropus africanus","species","83054","Piacenzian","","3.6","2.588","4850"
"224409","occ","","","21777","Australopithecus afarensis","species","83055","subjective synonym of","Praeanthropus africanus","species","83054","Piacenzian","","3.6","2.588","4782"
"224410","occ","","","21778","Australopithecus afarensis","species","83055","subjective synonym of","Praeanthropus africanus","species","83054","Piacenzian","","3.6","2.588","4782"
"224411","occ","","","21779","Australopithecus afarensis","species","83055","subjective synonym of","Praeanthropus africanus","species","83054","Piacenzian","","3.6","2.588","4782"
"224421","occ","","","21781","Australopithecus afarensis","species","83055","subjective synonym of","Praeanthropus africanus","species","83054","Piacenzian","","3.6","2.588","4849"
"224422","occ","","","21782","Australopithecus afarensis","species","83055","subjective synonym of","Praeanthropus africanus","species","83054","Piacenzian","","3.6","2.588","4782"
"224428","occ","","","21783","Australopithecus afarensis","species","83055","subjective synonym of","Praeanthropus africanus","species","83054","Piacenzian","","3.6","2.588","4847"
"224438","occ","","","21784","Australopithecus afarensis","species","83055","subjective synonym of","Praeanthropus africanus","species","83054","Piacenzian","","3.6","2.588","4782"
"224445","occ","","","21785","Australopithecus afarensis","species","83055","subjective synonym of","Praeanthropus africanus","species","83054","Piacenzian","","3.6","2.588","4782"
"224513","occ","","","21791","Australopithecus africanus","species","83066","","Australopithecus africanus","species","83066","Pliocene","Calabrian","5.333","0.781","4867"
"224664","occ","","","21800","Australopithecus afarensis","species","83055","subjective synonym of","Praeanthropus africanus","species","83054","Piacenzian","","3.6","2.588","4451"
"224943","occ","","","21819","Homo sapiens","species","83088","","Homo sapiens","species","83088","Pleistocene","","2.588","0.0117","4451"
"225029","occ","","","21824","Australopithecus robustus","species","83069","","Australopithecus robustus","species","83069","Early Pleistocene","","2.588","0.781","4896"
"225071","occ","","","21824","Theropithecus oswaldi","species","133587","","Theropithecus oswaldi","species","133586","Early Pleistocene","","2.588","0.781","4896"
"225123","occ","","","21825","Australopithecus robustus","species","83069","","Australopithecus robustus","species","83069","Pleistocene","","2.588","0.0117","4892"
"225175","occ","","","21826","Australopithecus robustus","species","83069","","Australopithecus robustus","species","83069","Pliocene","Pleistocene","5.333","0.0117","4868"
"225249","occ","","","21828","Australopithecus robustus","species","83069","","Australopithecus robustus","species","83069","Pleistocene","","2.588","0.0117","4888"
"225264","occ","","","21828","Theropithecus oswaldi","species","133587","","Theropithecus oswaldi","species","133586","Pleistocene","","2.588","0.0117","4888"
"225311","occ","","","21829","Homo sapiens","species","83088","","Homo sapiens","species","83088","Pleistocene","","2.588","0.0117","4895"
"225827","occ","","","21927","Cercopithecus aethiops","species","92703","recombined as","Chlorocebus aethiops","species","92707","Holocene","","0.0117","0","5237"
"225876","occ","","","21929","Homo sapiens","species","83088","","Homo sapiens","species","83088","Pleistocene","","2.588","0.0117","5238"
"225921","occ","","","21933","Cercopithecus mitis","species","235354","","Cercopithecus mitis","species","235354","Holocene","","0.0117","0","5243"
"226055","occ","","","21955","Cercopithecus aethiops","species","92703","recombined as","Chlorocebus aethiops","species","92707","Holocene","","0.0117","0","5237"
"226097","occ","","","21956","Homo sapiens","species","83088","","Homo sapiens","species","83088","Pleistocene","","2.588","0.0117","5255"
"226123","occ","","","21957","Homo sapiens","species","83088","","Homo sapiens","species","83088","Pleistocene","Holocene","2.588","0","5237"
"226265","occ","","","21964","Australopithecus boisei","species","83068","","Australopithecus boisei","species","83068","Gelasian","","2.588","1.806","4447"
"226276","occ","","","21966","Theropithecus oswaldi","species","133587","","Theropithecus oswaldi","species","133586","Gelasian","","2.588","1.806","4763"
"226290","occ","","","21969","Homo habilis","species","83082","","Homo habilis","species","83082","Gelasian","Calabrian","2.588","0.781","5275"
"226310","occ","","","21970","Homo erectus","species","83084","","Homo erectus","species","83084","Calabrian","","1.806","0.781","5269"
"226330","occ","","","21973","Homo habilis","species","83082","","Homo habilis","species","83082","Gelasian","Calabrian","2.588","0.781","4954"
"226393","occ","","","21988","Theropithecus oswaldi","species","133587","","Theropithecus oswaldi","species","133586","Gelasian","","2.588","1.806","4447"
"226403","occ","","","21989","cf. Australopithecus boisei","species","83068","","Australopithecus boisei","species","83068","Pliocene","Calabrian","5.333","0.781","5281"
"226478","occ","","","22003","Homo habilis","species","83082","","Homo habilis","species","83082","Gelasian","","2.588","1.806","4764"
"226495","occ","","","22007","Theropithecus oswaldi","species","133587","","Theropithecus oswaldi","species","133586","Gelasian","","2.588","1.806","4763"
"226535","occ","","","22014","Australopithecus boisei","species","83068","","Australopithecus boisei","species","83068","Gelasian","","2.588","1.806","4447"
"226545","occ","","","22015","Theropithecus oswaldi","species","133587","","Theropithecus oswaldi","species","133586","Gelasian","","2.588","1.806","4763"
"226583","occ","","","22020","Homo cf. habilis","species","83082","","Homo habilis","species","83082","Gelasian","","2.588","1.806","4763"
"226595","occ","","","22022","Australopithecus cf. boisei","species","83068","","Australopithecus boisei","species","83068","Gelasian","","2.588","1.806","4764"
"226847","occ","","","22066","Homo sapiens","species","83088","","Homo sapiens","species","83088","Pleistocene","Holocene","2.588","0","5321"
"226894","occ","","","22068","Homo sapiens","species","83088","","Homo sapiens","species","83088","Pleistocene","Holocene","2.588","0","5320"
"226908","occ","","","22069","Victoriapithecus macinnesi","species","135923","","Victoriapithecus macinnesi","species","135923","Serravallian","","13.82","11.62","5302"
"226941","occ","","","22070","Victoriapithecus macinnesi","species","135923","","Victoriapithecus macinnesi","species","135923","Serravallian","","13.82","11.62","5322"
"226959","occ","","","22070","Kenyapithecus wickeri","species","133716","","Kenyapithecus wickeri","species","133716","Serravallian","","13.82","11.62","5322"
"226960","occ","","","22070","Kenyapithecus africanus","species","100575","recombined as","Equatorius africanus","species","100573","Serravallian","","13.82","11.62","5322"
"226976","occ","","","22071","Victoriapithecus macinnesi","species","135923","","Victoriapithecus macinnesi","species","135923","Serravallian","","13.82","11.62","4656"
"226985","occ","","","22071","Kenyapithecus africanus","species","100575","recombined as","Equatorius africanus","species","100573","Serravallian","","13.82","11.62","4656"
"227039","occ","","","22073","Papio anubis","species","232556","","Papio anubis","species","232552","Holocene","","0.0117","0","5324"
"227118","occ","","","22074","Papio anubis","species","232556","","Papio anubis","species","232552","Pleistocene","Holocene","2.588","0","5325"
"227128","occ","","","22074","Homo sapiens","species","83088","","Homo sapiens","species","83088","Pleistocene","Holocene","2.588","0","5325"
"227179","occ","","","22078","Victoriapithecus macinnesi","species","135923","","Victoriapithecus macinnesi","species","135923","Langhian","","15.97","13.82","5310"
"227188","occ","","","22078","Kenyapithecus africanus","species","100575","recombined as","Equatorius africanus","species","100573","Langhian","","15.97","13.82","5310"
"227193","occ","","","22079","Victoriapithecus macinnesi","species","135923","","Victoriapithecus macinnesi","species","135923","Langhian","","15.97","13.82","5308"
"227196","occ","","","22080","Victoriapithecus macinnesi","species","135923","","Victoriapithecus macinnesi","species","135923","Serravallian","","13.82","11.62","4656"
"227198","occ","","","22081","Victoriapithecus macinnesi","species","135923","","Victoriapithecus macinnesi","species","135923","Serravallian","","13.82","11.62","5306"
"227218","occ","","","22082","Victoriapithecus macinnesi","species","135923","","Victoriapithecus macinnesi","species","135923","Serravallian","","13.82","11.62","5292"
"227224","occ","","","22082","Kenyapithecus africanus","species","100575","recombined as","Equatorius africanus","species","100573","Serravallian","","13.82","11.62","5292"
"227233","occ","","","22082","Kenyapithecus cf. africanus","species","100575","recombined as","Equatorius africanus","species","100573","Serravallian","","13.82","11.62","5292"
"227247","occ","","","22086","Homo sapiens","species","83088","","Homo sapiens","species","83088","Holocene","","0.0117","0","5321"
"227252","occ","","","22087","Homo sapiens","species","83088","","Homo sapiens","species","83088","Pleistocene","Holocene","2.588","0","5321"
"227303","occ","","","22100","Homo sapiens","species","83088","","Homo sapiens","species","83088","Pliocene","Holocene","5.333","0","5319"
"227365","occ","","","22113","Homo sapiens","species","83088","","Homo sapiens","species","83088","Holocene","","0.0117","0","5329"
"227421","occ","","","22134","Theropithecus aff. oswaldi","species","133587","","Theropithecus oswaldi","species","133586","Pleistocene","Holocene","2.588","0","5352"
"227422","occ","","","22134","Homo cf. sapiens","species","83088","","Homo sapiens","species","83088","Pleistocene","Holocene","2.588","0","5352"
"227451","occ","","","22138","Theropithecus aff. oswaldi","species","133587","","Theropithecus oswaldi","species","133586","Middle Pleistocene","","0.781","0.126","5360"
"227859","occ","","","22267","aff. Ardipithecus ramidus","species","83060","","Ardipithecus ramidus","species","83091","Messinian","Calabrian","7.246","0.781","5571"
"227899","occ","","","22273","cf. Proconsul major","species","157734","","Proconsul major","species","157734","Langhian","","15.97","13.82","5452"
"227903","occ","","","22274","Australopithecus afarensis","species","83055","subjective synonym of","Praeanthropus africanus","species","83054","Messinian","","7.246","5.333","5560"
"227906","occ","","","22276","Homo aff. erectus","species","83084","","Homo erectus","species","83084","Pleistocene","","2.588","0.0117","5576"
"227908","occ","","","22278","Australopithecus cf. afarensis","species","83055","subjective synonym of","Praeanthropus africanus","species","83054","Zanclean","","5.333","3.6","5563"
"227951","occ","","","22302","Homo erectus","species","83084","","Homo erectus","species","83084","Pleistocene","","2.588","0.0117","5584"
"227952","occ","","","22304","Kenyapithecus africanus","species","100575","recombined as","Equatorius africanus","species","100573","Langhian","Serravallian","15.97","11.62","5577"
"227958","occ","","","22305","Proconsul cf. major","species","157734","","Proconsul major","species","157734","Langhian","","15.97","13.82","5571"
"227959","occ","","","22305","Kalepithecus cf. songhorensis","species","143168","","Kalepithecus songhorensis","species","143166","Langhian","","15.97","13.82","5571"
"228064","occ","","","22332","Australopithecus robustus","species","83069","","Australopithecus robustus","species","83069","Pliocene","Pleistocene","5.333","0.0117","5531"
"228083","occ","","","22333","Papio cf. hamadryas","species","232436","","Papio hamadryas","species","104127","Pliocene","Pleistocene","5.333","0.0117","4884"
"228142","occ","","","22335","Homo erectus","species","83084","","Homo erectus","species","83084","Pliocene","Calabrian","5.333","0.781","4954"
"228293","occ","","","22338","Australopithecus cf. afarensis","species","83055","subjective synonym of","Praeanthropus africanus","species","83054","Zanclean","","5.333","3.6","5549"
"228328","occ","","","22340","Australopithecus africanus","species","83066","","Australopithecus africanus","species","83066","Late Pliocene","","3.6","2.588","4932"
"228340","occ","","","22342","Homo erectus","species","83084","","Homo erectus","species","83084","Gelasian","Calabrian","2.588","0.781","4454"
"228447","occ","","","22355","Australopithecus africanus","species","83066","","Australopithecus africanus","species","83066","Pliocene","","5.333","2.588","5512"
"228867","occ","","","22466","Homo erectus","species","83084","","Homo erectus","species","83084","Calabrian","","1.806","0.781","5272"
"228934","occ","","","22499","Australopithecus boisei","species","83068","","Australopithecus boisei","species","83068","Calabrian","","1.806","0.781","5627"
"228952","occ","","","22556","Australopithecus boisei","species","83068","","Australopithecus boisei","species","83068","Gelasian","Pleistocene","2.588","0.0117","5637"
"228976","occ","","","22563","Australopithecus afarensis","species","83055","subjective synonym of","Praeanthropus africanus","species","83054","Zanclean","","5.333","3.6","5624"
"228977","occ","","","22567","Australopithecus afarensis","species","83055","subjective synonym of","Praeanthropus africanus","species","83054","Zanclean","","5.333","3.6","5624"
"228984","occ","","","22581","Australopithecus boisei","species","83068","","Australopithecus boisei","species","83068","Gelasian","Pleistocene","2.588","0.0117","5637"
"229012","occ","","","22596","Homo habilis","species","83082","","Homo habilis","species","83082","Gelasian","","2.588","1.806","5276"
"229030","occ","","","22596","Theropithecus oswaldi","species","133587","","Theropithecus oswaldi","species","133586","Gelasian","","2.588","1.806","5276"
"229117","occ","","","22614","Theropithecus oswaldi","species","133587","","Theropithecus oswaldi","species","133586","Calabrian","","1.806","0.781","5615"
"229125","occ","","","22617","Australopithecus boisei","species","83068","","Australopithecus boisei","species","83068","Gelasian","Calabrian","2.588","0.781","4468"
"229131","occ","","","22617","Homo habilis","species","83082","","Homo habilis","species","83082","Gelasian","Calabrian","2.588","0.781","4468"
"229133","occ","","","22618","Homo habilis","species","83082","","Homo habilis","species","83082","Calabrian","","1.806","0.781","5275"
"229142","occ","","","22620","Theropithecus oswaldi","species","133587","","Theropithecus oswaldi","species","133586","Calabrian","","1.806","0.781","4948"
"229147","occ","","","22622","Homo habilis","species","83082","","Homo habilis","species","83082","Calabrian","","1.806","0.781","5275"
"229167","occ","","","22624","Australopithecus boisei","species","83068","","Australopithecus boisei","species","83068","Gelasian","Calabrian","2.588","0.781","4732"
"231929","occ","","","15119","n. gen. Acidomomys n. sp. hebeticus","species","43719","","Acidomomys hebeticus","species","43719","Clarkforkian","","56.8","55.8","6716"
"267812","occ","","","14928","Carpodaptes hazelae","species","44940","","Carpodaptes hazelae","species","44940","Ti3","","61.7","56.8","7175"
"277931","occ","13604","","14992","Picrodus n. sp. lepidus","species","68069","","Picrodus lepidus","species","68069","Ti3","","61.7","56.8","14679"
"277932","occ","13599","","14894","Picrodus n. sp. calgariensis","species","68067","","Picrodus calgariensis","species","68067","To3","","63.3","61.7","14679"
"278136","occ","10037","","26569","Dillerlemur pagei","species","45739","","Dillerlemur pagei","species","50330","Tiffanian","","61.7","56.8","6294"
"278137","occ","","","26569","Plesiadapis fodinatus","species","50434","","Plesiadapis fodinatus","species","50434","Tiffanian","","61.7","56.8","7301"
"278138","occ","","","26569","Carpolestes dubius","species","44948","","Carpolestes dubius","species","44948","Tiffanian","","61.7","56.8","7301"
"286270","occ","","","27268","Microsyops knightensis","species","48552","","Microsyops knightensis","species","45482","Wasatchian","","55.8","50.3","7542"
"286271","occ","","","27268","Notharctus venticolus","species","49204","","Notharctus venticolus","species","49204","Wasatchian","","55.8","50.3","7542"
"286272","occ","","","27268","Cantius nunienus","species","44898","","Cantius nunienus","species","50086","Wasatchian","","55.8","50.3","7542"
"286273","occ","10102","","27268","Artimonius nocerai","species","44326","","Artimonius nocerai","species","43692","Wasatchian","","55.8","50.3","7527"
"286328","occ","","","15837","Microsyops knightensis","species","48552","","Microsyops knightensis","species","45482","Bridgerian","","50.3","46.2","7542"
"286329","occ","","","15837","Microsyops cf. scottianus","species","48557","","Microsyops scottianus","species","48557","Bridgerian","","50.3","46.2","7542"
"286330","occ","","","15837","Notharctus venticolus","species","49204","","Notharctus venticolus","species","49204","Bridgerian","","50.3","46.2","7542"
"286331","occ","","","15837","Cantius nunienus","species","44898","","Cantius nunienus","species","50086","Bridgerian","","50.3","46.2","7542"
"286332","occ","","","15837","Notharctus robinsoni","species","49198","","Notharctus robinsoni","species","49198","Bridgerian","","50.3","46.2","7542"
"286333","occ","10101","","15837","Smilodectes n. sp. sororis","species","51611","","Smilodectes sororis","species","51611","Bridgerian","","50.3","46.2","7526"
"286334","occ","10103","","15837","Artimonius witteri","species","44327","","Artimonius witteri","species","43694","Bridgerian","","50.3","46.2","7527"
"286335","occ","10104","","15837","Artimonius nocerai","species","44326","","Artimonius nocerai","species","43692","Bridgerian","","50.3","46.2","7527"
"286336","occ","","","15837","Washakius izetti","species","52700","","Washakius izetti","species","52700","Bridgerian","","50.3","46.2","7542"
"286337","occ","","","15837","Washakius insignis","species","52699","","Washakius insignis","species","52699","Bridgerian","","50.3","46.2","7542"
"286338","occ","10106","","15837","Utahia n. sp. carina","species","52625","","Utahia carina","species","52625","Bridgerian","","50.3","46.2","7527"
"286340","occ","","","15837","Uintanius rutherfurdi","species","52568","","Uintanius rutherfurdi","species","47114","Bridgerian","","50.3","46.2","7542"
"286341","occ","","","15837","Omomys carteri","species","49314","","Omomys carteri","species","49314","Bridgerian","","50.3","46.2","7542"
"286342","occ","","","15837","Omomys lloydi","species","49316","","Omomys lloydi","species","49316","Bridgerian","","50.3","46.2","7542"
"286374","occ","","","27269","Notharctus robinsoni","species","49198","","Notharctus robinsoni","species","49198","Bridgerian","","50.3","46.2","7542"
"286375","occ","","","27269","Smilodectes mcgrewi","species","51610","","Smilodectes mcgrewi","species","51610","Bridgerian","","50.3","46.2","7542"
"286376","occ","","","27269","Anaptomorphus westi","species","44026","","Anaptomorphus westi","species","44026","Bridgerian","","50.3","46.2","7542"
"292565","occ","22441","","27855","Proconsul n. sp. meswae","species","157731","","Proconsul meswae","species","157731","Chattian","","28.1","23.03","31207"
"292646","occ","","","27858","Proconsul major","species","157734","","Proconsul major","species","157734","Burdigalian","","20.44","15.97","7625"
"295823","occ","","","28318","n. gen. Samburupithecus n. sp. kiptalami","species","97192","","Samburupithecus kiptalami","species","97192","Tortonian","Late Miocene","11.62","5.333","7769"
"300752","occ","","","12954","Apidium phiomense","species","100576","","Apidium phiomense","species","100576","Rupelian","","33.9","28.1","24335"
"300753","occ","21573","","12954","Parapithecus n. sp. grangeri","species","144355","recombined as","Simonsius grangeri","species","144355","Rupelian","","33.9","28.1","29577"
"300762","occ","","","12960","Apidium phiomense","species","100576","","Apidium phiomense","species","100576","Rupelian","","33.9","28.1","7934"
"302824","occ","11158","","11798","Sinoadapis carnosus","species","58420","","Sinoadapis carnosus","species","58420","Turolian","","8.7","5.333","11208"
"336589","occ","","","12848","Pseudoloris parvulus","species","67466","","Pseudoloris parvulus","species","67466","Priabonian","","38","33.9","8517"
"336590","occ","","","12848","Adapis magnus","species","127246","recombined as","Leptadapis magnus","species","127246","Priabonian","","38","33.9","11573"
"336592","occ","","","12848","Necrolemur antiquus","species","347334","","Necrolemur antiquus","species","347334","Priabonian","","38","33.9","11573"
"336600","occ","","","31584","Nannopithex cf. filholi","species","348251","","Nannopithex filholi","species","348251","Bartonian","","41.3","38","8517"
"336674","occ","","","31609","Nannopithex cf. filholi","species","348251","","Nannopithex filholi","species","348251","Lutetian","","47.8","41.3","8517"
"336676","occ","","","31609","Periconodon n. sp. huerzeleri","species","135240","","Periconodon huerzeleri","species","135240","Lutetian","","47.8","41.3","8517"
"336689","occ","","","31633","Adapis priscus","species","145143","recombined as","Leptadapis (Paradapis) priscus","species","145143","Bartonian","","41.3","38","13338"
"336693","occ","","","31634","Adapis parisiensis","species","57922","","Adapis parisiensis","species","57922","Bartonian","","41.3","38","8517"
"336700","occ","","","31635","Adapis magnus","species","127246","recombined as","Leptadapis magnus","species","127246","Priabonian","","38","33.9","8517"
"337173","occ","","","31717","Anchomomys cf. gaillardi","species","143989","","Anchomomys gaillardi","species","143989","Lutetian","","47.8","41.3","8517"
"337198","occ","","","31718","Nannopithex n. sp. pollicaris","species","348252","subjective synonym of","Nannopithex filholi","species","348251","Bartonian","","41.3","38","60954"
"337199","occ","10258","","31718","Periconodon pygmaeus","species","145099","recombined as","Anchomomys (Fendantia) pygmaeus","species","145097","Bartonian","","41.3","38","8517"
"337200","occ","","","31718","n. gen. Periconodon n. sp. helveticus","species","135245","","Periconodon helveticus","species","135244","Bartonian","","41.3","38","8545"
"337208","occ","10259","","31719","Anchomomys n. sp. stehlini","species","145102","","Anchomomys stehlini","species","145102","Bartonian","","41.3","38","8517"
"337209","occ","","","31719","Adapis priscus","species","145143","recombined as","Leptadapis (Paradapis) priscus","species","145143","Bartonian","","41.3","38","8545"
"337210","occ","","","31719","Adapis sciureus","species","135234","recombined as","Microadapis sciureus","species","135234","Bartonian","","41.3","38","8545"
"337317","occ","10265","","31723","Periconodon pygmaeus","species","145099","recombined as","Anchomomys (Fendantia) pygmaeus","species","145097","Lutetian","Bartonian","47.8","38","8517"
"337324","occ","","","31724","Microchoerus erinaceus","species","57923","","Microchoerus erinaceus","species","57923","Priabonian","","38","33.9","12522"
"337325","occ","","","31724","Adapis magnus","species","127246","recombined as","Leptadapis magnus","species","127246","Priabonian","","38","33.9","8517"
"337338","occ","","","12851","Pseudoloris parvulus","species","67466","","Pseudoloris parvulus","species","67466","MP 18","","37.2","33.9","8517"
"337339","occ","","","12851","Necrolemur antiquus","species","347334","","Necrolemur antiquus","species","347334","MP 18","","37.2","33.9","8517"
"337340","occ","","","12851","Adapis magnus","species","127246","recombined as","Leptadapis magnus","species","127246","MP 18","","37.2","33.9","8517"
"337357","occ","","","12847","Pseudoloris n. sp. crusafonti","species","144351","","Pseudoloris crusafonti","species","144351","Bartonian","","41.3","38","12522"
"337359","occ","","","12847","Microchoerus aff. erinaceus","species","57923","","Microchoerus erinaceus","species","57923","Bartonian","","41.3","38","12522"
"337360","occ","","","12847","Adapis parisiensis","species","57922","","Adapis parisiensis","species","57922","Bartonian","","41.3","38","12522"
"337365","occ","","","12840","Pseudoloris parvulus","species","67466","","Pseudoloris parvulus","species","67466","Bartonian","","41.3","38","7272"
"337374","occ","","","12841","Pseudoloris parvulus","species","67466","","Pseudoloris parvulus","species","67466","Priabonian","","38","33.9","8517"
"337375","occ","","","12841","Necrolemur antiquus","species","347334","","Necrolemur antiquus","species","347334","Priabonian","","38","33.9","8517"
"337376","occ","","","12841","Adapis magnus","species","127246","recombined as","Leptadapis magnus","species","127246","Priabonian","","38","33.9","8517"
"337382","occ","","","12842","Adapis parisiensis","species","57922","","Adapis parisiensis","species","57922","Priabonian","","38","33.9","8517"
"337389","occ","","","12843","Adapis parisiensis","species","57922","","Adapis parisiensis","species","57922","Priabonian","","38","33.9","8517"
"337397","occ","","","12849","Pseudoloris parvulus","species","67466","","Pseudoloris parvulus","species","67466","Priabonian","","38","33.9","8517"
"337398","occ","","","12849","Microchoerus erinaceus","species","57923","","Microchoerus erinaceus","species","57923","Priabonian","","38","33.9","12522"
"337399","occ","","","12849","Adapis magnus","species","127246","recombined as","Leptadapis magnus","species","127246","Priabonian","","38","33.9","8517"
"337406","occ","","","12853","Pseudoloris parvulus","species","67466","","Pseudoloris parvulus","species","67466","Priabonian","","38","33.9","8517"
"337407","occ","","","12853","Necrolemur antiquus","species","347334","","Necrolemur antiquus","species","347334","Priabonian","","38","33.9","12522"
"337408","occ","","","12853","Adapis magnus","species","127246","recombined as","Leptadapis magnus","species","127246","Priabonian","","38","33.9","8517"
"337418","occ","","","12854","Adapis parisiensis","species","57922","","Adapis parisiensis","species","57922","Priabonian","","38","33.9","12515"
"337424","occ","","","31736","Adapis n. sp. sudrei","species","347333","","Adapis sudrei","species","347333","Bartonian","","41.3","38","8517"
"337425","occ","","","31736","Necrolemur antiquus","species","347334","","Necrolemur antiquus","species","347334","Bartonian","","41.3","38","12522"
"337457","occ","","","31740","Adapis magnus","species","127246","recombined as","Leptadapis magnus","species","127246","Priabonian","","38","33.9","8517"
"337458","occ","","","31740","Necrolemur antiquus","species","347334","","Necrolemur antiquus","species","347334","Priabonian","","38","33.9","8517"
"337466","occ","","","31741","n. gen. Anchomomys n. sp. gaillardi","species","143989","","Anchomomys gaillardi","species","143989","Bartonian","","41.3","38","8517"
"337467","occ","","","31741","Nannopithex filholi","species","348251","","Nannopithex filholi","species","348251","Bartonian","","41.3","38","8517"
"337483","occ","","","31742","Necrolemur antiquus","species","347334","","Necrolemur antiquus","species","347334","Bartonian","","41.3","38","8517"
"337506","occ","","","31743","Microchoerus n. sp. ornatus","species","348253","","Microchoerus ornatus","species","348253","Priabonian","","38","33.9","8517"
"337524","occ","","","31745","Pseudoloris parvulus","species","67466","","Pseudoloris parvulus","species","67466","Priabonian","","38","33.9","8517"
"337525","occ","","","31745","Necrolemur antiquus","species","347334","","Necrolemur antiquus","species","347334","Priabonian","","38","33.9","12522"
"337535","occ","","","31746","Microchoerus erinaceus","species","57923","","Microchoerus erinaceus","species","57923","Priabonian","","38","33.9","8517"
"337540","occ","","","31747","Adapis parisiensis","species","57922","","Adapis parisiensis","species","57922","Priabonian","","38","33.9","11568"
"337541","occ","","","31747","Microchoerus erinaceus","species","57923","","Microchoerus erinaceus","species","57923","Priabonian","","38","33.9","8517"
"337559","occ","","","31749","Adapis parisiensis","species","57922","","Adapis parisiensis","species","57922","Priabonian","","38","33.9","8517"
"337560","occ","","","31749","Adapis magnus","species","127246","recombined as","Leptadapis magnus","species","127246","Priabonian","","38","33.9","8517"
"337565","occ","","","31750","Necrolemur antiquus","species","347334","","Necrolemur antiquus","species","347334","Priabonian","","38","33.9","8517"
"337566","occ","","","31750","Adapis magnus","species","127246","recombined as","Leptadapis magnus","species","127246","Priabonian","","38","33.9","13338"
"337573","occ","","","31751","Pseudoloris parvulus","species","67466","","Pseudoloris parvulus","species","67466","Priabonian","","38","33.9","8517"
"337574","occ","","","31751","Microchoerus erinaceus","species","57923","","Microchoerus erinaceus","species","57923","Priabonian","","38","33.9","8517"
"337582","occ","","","31752","Pseudoloris n. sp. reguanti","species","144352","","Pseudoloris reguanti","species","144352","MP 19","","37.2","33.9","8517"
"337594","occ","","","31755","Necrolemur antiquus","species","347334","","Necrolemur antiquus","species","347334","Priabonian","","38","33.9","8517"
